22,QUlfde2dnk_3WAJHL9SjYA,Indian Delight,['indpak'],1,0,7,4.0,1825 I St NW,"Washington, DC",DC
23,fuLUp2S0P3C0OtJUKFMNZA,Bombay Tandoor,"['indpak', 'pakistani']",2,2,357,3.5,8603 Westwood Center Dr,Vienna,VA
24,E3f8RZsr5_nrgfKiBAC_Zw,IndianOven,['indpak'],1,0,1,5.0,7345 Wisconsin Ave,Bethesda,MD
25,V8BCrtKRkvfEEyzIys1zcw,India Palace,"['indpak', 'pakistani', 'catering']",3,2,441,4.0,19743 Frederick Rd,Germantown,MD
26,w3Pg_EqlfoT8i427yxdVuQ,Teddy's Roti Shop,['trinidadian'],1,2,190,3.5,7304 Georgia Ave NW,"Washington, DC",DC
27,b5lo5iWGRpqm3FopCKl_jA,Aroma Indian Cuisine,"['indpak', 'halal']",2,2,333,3.5,4044 Campbell Ave,Arlington,VA
28,i5dIoGLpWU_FZl0l2X4R4w,Aladdin Sweets & Tandoor,['bangladeshi'],1,1,56,4.0,5169 Lee Hwy,Arlington,VA
29,kgT7b-QkP3wy-hlq7DwG6g,Niralla Sweets & Restaurant,"['indpak', 'desserts']",2,1,98,3.0,7038 Spring Garden Dr,Springfield,VA
30,xeOXTasySvPyKTZC6-BxFQ,Lapis,"['afghani', 'cocktailbars', 'halal']",3,2,549,4.5,1847 Columbia Rd NW,"Washington, DC",DC
31,8nEfIFrpR6TkAXs9CUsICw,Minerva Express,['indpak'],1,1,63,4.0,4815 Lee Hwy,Arlington,VA
32,iKEVXJDCqhOeRCh6jq74tg,Saravana Palace,"['vegetarian', 'indpak']",2,1,312,4.0,11725 Lee Hwy,Fairfax,VA
33,HVyencGd3lG3OQB3J44AFA,Saba Traditional Yemeni Cuisine,"['mideastern', 'halal']",2,2,198,4.0,3900 Pickett Rd,Fairfax,VA
34,evRBSShjAFes3E27zHbyjw,Saran Indian Vegetarian Cafe,"['indpak', 'vegetarian']",2,0,32,4.5,7708 Backlick Rd,Springfield,VA
35,1KdYFwSYyF278gYHLP8cSg,Des Pardes Restaurant & Sweets,"['pakistani', 'indpak', 'buffets']",3,0,16,4.5,6550 Backlick Rd,Springfield,VA
36,cGMI_GYyG_5gB80zmWQr7w,Food Corner Kabob & Rotisserie,['pakistani'],1,1,56,4.0,2301 Georgia Ave Nw,"Washington, DC",DC
37,X5kjJgl84xIa0_mwLMNnNQ,East West Grill,"['indpak', 'pakistani', 'halal']",3,1,230,4.0,2721 Wilson Blvd,Arlington,VA
