30,I5zWMBrBKutosdevR2Mrzg,Anjappar Chettinad Indian Restaurant,['indpak'],1,2,403,3.0,777 Lawerence Expy,Santa Clara,CA
31,mqNAABqv9YTavc5LPCOYoQ,Royal Taj,['indpak'],1,2,361,3.5,1350 Camden Ave,Campbell,CA
32,kDmSHnqC3jaGKY-1b7PZjg,Indian Vegan Basudeva Cuisine,"['indpak', 'vegetarian', 'vegan']",3,0,2,5.0,425 N Whisman Rd,Mountain View,CA
33,JDZKa-jQm-N9zZw-VRIGrA,Lados,"['halal', 'pakistani', 'indpak']",3,1,288,4.5,115 Plaza Dr,Sunnyvale,CA
34,ADuOd1FlfkjPxKjdO-f6Nw,The Yellow Chilli by Sanjeev Kapoor,['indpak'],1,2,565,3.0,3555 Monroe St,Santa Clara,CA
35,nHoITBMxUb3ocu9TcDja1A,Kish Indian Kitchen and Bar,"['indpak', 'wine_bars']",2,2,80,4.0,4150 Great America Pkwy,Santa Clara,CA
36,wcbJItgkFFbLg1v_-763sg,Dindigul Thalappakatti Restaurant,['indpak'],1,2,456,3.0,252 Ranch Dr,Milpitas,CA
37,6ljbV2OQ4-TZ34831OfxLw,The Gurkha Kitchen,"['himalayan', 'indpak']",2,0,136,4.5,1342 S Mary Ave,Sunnyvale,CA
38,M5a76RmLKpmqC1tgNPdUwQ,Santhy 5 Star Biryani,"['foodtrucks', 'indpak']",2,0,10,4.0,2025 Hamilton Ave,San Jose,CA
39,B_AY-8_hQA-jljIuFBMATA,Shan Restaurant,"['indpak', 'pakistani', 'halal']",3,2,209,3.0,4140 N 1st St,San Jose,CA
40,4HTVIV7abuCJ1K0rHe2_qQ,Curry Curry Curry,['indpak'],1,0,1,2.0,18 S Abbott Ave,Milpitas,CA
41,h0Wd2DVHIY6VN534vP0KGQ,Diptis Kitchen,"['catering', 'indpak']",2,0,8,4.0,,San Jose,CA
42,cC8WVp58excxpmc4LcekIw,Deedee's,"['buffets', 'indpak']",2,2,469,3.5,341 Lafayette St,Santa Clara,CA
43,CuOztygfuIXQmmb9MCJFkw,Palamuru Grill,['indpak'],1,2,143,3.5,1855 El Camino Real,Santa Clara,CA
44,ZkIUemHNfLxDve66bb94bQ,Taste of South Asia,"['halal', 'bangladeshi', 'grocery']",3,0,32,4.5,2824 S White Rd,San Jose,CA
45,jZVjf1cL4jPk2h3IJv_5_g,Kokila's Kitchen,['indpak'],1,1,73,2.5,1427 Branham Ln,San Jose,CA
46,R70kF3HWW64DdyJl4Ou8ag,Everest Cuisine,"['indpak', 'himalayan', 'buffets']",3,2,397,4.0,425 N Whisman Rd,Mountain View,CA
47,LtIEogQDbjJ6MtlsjXjE4w,Little India Cafe,"['indpak', 'cafes']",2,2,722,4.0,415 N Mary Ave,Sunnyvale,CA
48,f_7j8igzi-KVLOVepiOeMw,IGrill Kebabs and Biryani,"['indpak', 'halal', 'catering']",3,2,296,4.0,3170 De La Cruz Blvd,Santa Clara,CA
49,gKxvRUEC20VVIbPr-OouUw,Rangoli Flavors Of India,"['indpak', 'buffets', 'seafood']",3,2,571,4.0,43852 Pacific Commons Blvd,Fremont,CA
0,PiaOGLQobwM26j4YQuS3vA,Mumbai Local,"['indpak', 'lounges', 'danceclubs']",3,2,109,3.0,98 S Second St,San Jose,CA
1,VWwG1S22huw2LWLYC_GSWw,Dawat Biryani Palace,['indpak'],1,2,120,3.5,2092 Concourse Dr,San Jose,CA
2,F0tCu8jvudfSP-N6XGa-JA,Brundavan,['indpak'],1,0,28,3.5,2798 El Camino Real,Santa Clara,CA
3,RpguAg_6saWeeKLkM8EnPA,Ruchulu Indian Restaurant,['indpak'],1,2,23,3.5,30 E Santa Clara St,San Jose,CA
4,VsC56CP--UQOQQtyWPP1rw,Kettle'e,"['indpak', 'bakeries', 'breakfast_brunch']",3,1,280,3.5,1610 El Camino Real,Santa Clara,CA
5,23dvbpp8C6eRYev8gxtHxA,Indian Express,"['foodtrucks', 'halal', 'indpak']",3,1,22,4.5,N 1st St,San Jose,CA
6,_S1Vw9u_CM0j32dNZ3my6A,ROOH Palo Alto,"['indpak', 'breakfast_brunch', 'wine_bars']",3,3,164,4.0,473 University Ave,Palo Alto,CA
7,EE0yI1GeJmKGasn82-5jxg,Rajwadi Thali,"['indpak', 'vegetarian']",2,2,641,3.5,573 E El Camino Real,Sunnyvale,CA
8,PYhhL8CVpYLfX39IqJpWqg,Ritha Indian Restaurant,['indpak'],1,0,91,4.5,939 Edgewater Blvd,Foster City,CA
9,1BM22a4b0URq-BrA1AevdA,Mirch Masala,['indpak'],1,2,423,4.0,80 Ranch Dr,Milpitas,CA
10,i3VsfKndpLFTSS47ZAx1KA,Momo Grill,"['halal', 'himalayan']",2,2,157,4.5,12100 Saratoga Sunnyvale Rd,Saratoga,CA
11,EenmOl8iojM2LcThO5NuDQ,Zareen's,"['indpak', 'pakistani', 'halal']",3,0,76,4.5,2039 Broadway,Redwood City,CA
12,YVdJ_wMGMciXqKbzDM6e8g,Bhavika's Indian Vegetarian Food,"['indpak', 'vegetarian']",2,1,168,3.5,1053 E El Camino Real,Sunnyvale,CA
13,kcmOYC_GcAejftcoRTZrTQ,Urban Kitchen,"['indpak', 'burgers', 'kebab']",3,1,188,4.0,5855 Jarvis Ave,Newark,CA
14,YJyNlg9VUcn16jl2NLb2Qg,Chaat Bhavan - Sunnyvale,"['indpak', 'vegetarian']",2,2,979,3.5,976 E El Camino Real,Sunnyvale,CA
15,Oca9YnoFZ3gmzAcjpbgfDQ,Paradise Biryani Pointe,['indpak'],1,2,144,3.5,560 N Abel St,Milpitas,CA
16,r-RImBlPkvHT6CkJUiiBjQ,Satkar Indian Cuisine,['indpak'],1,2,729,4.0,1253 W El Camino Real,Sunnyvale,CA
17,HPI_Is8-PMEblwVx16q-qA,Bezawada,['indpak'],1,2,308,3.5,127 Dixon Rd,Milpitas,CA
18,CAH7-hCIwYwAyisDtG1vOA,Broadway Masala,['indpak'],1,2,739,4.0,2397 Broadway St,Redwood City,CA
19,028aRb4TBxlhRnN0NmgkWg,Saravana Bhavan,"['indpak', 'vegetarian']",2,2,246,2.0,438 Barber Ln,Milpitas,CA
20,nriv3Qf50wJtPTot_WNYhQ,Mantra India Mountain View,"['indpak', 'buffets']",2,2,409,4.0,288 Castro St,Mountain View,CA
21,VO_tR6YkmDTqiZRhfxRObQ,New Delhi Chaat,"['foodtrucks', 'vegetarian', 'indpak']",3,1,146,4.5,1175 E Homestead Rd,Sunnyvale,CA
22,nHCBcbPEu2lG3Sd_YllJiw,Delhi Chaat,"['indpak', 'vegetarian', 'streetvendors']",3,1,326,4.0,725 E Elcamino Real,Sunnyvale,CA
23,mAxjLUY9B3_eCudjq-jZ9w,Madurai Idli Kadai,"['indpak', 'vegetarian']",2,1,849,3.0,744 S Wolfe Rd,Sunnyvale,CA
24,kQEPAzL76d_4F8RJwpmYCQ,3-3-3,"['korean', 'foodtrucks', 'indpak']",3,1,185,4.0,,Fremont,CA
25,153v5RZoJIJQpSfSVMFPDA,Indian Street Cafe,['indpak'],1,2,933,3.5,927 E Arques Ave,Sunnyvale,CA
26,UIOTcfnfvJjGTKub6zESrw,Tasty Pizza,"['pizza', 'indpak', 'chicken_wings']",3,2,203,4.5,21000 Stevens Creek Blvd,Cupertino,CA
27,FYu54UxJzJuM10h0epAtgw,Parktown Pizza Company,"['pizza', 'sportsbars', 'indpak']",3,2,487,4.0,1350 S Park Victoria Dr,Milpitas,CA
28,IpGh-1JIRgMVfwVX8Hzg4w,SpiceUp - Kababs & Biryani,"['indpak', 'halal']",2,0,1,5.0,2725 El Camino Real,Santa Clara,CA
29,CaA3H63urW_sOoupkiEvvg,Ugadi,"['indpak', 'vegetarian', 'vegan']",3,2,345,3.5,950 W El Camino Real,Sunnyvale,CA
30,hpZ4XFRVIi0krCB86uzYgg,Sakoon,['indpak'],1,2,174,3.0,3701 El Camino Real,Santa Clara,CA
31,dTvTZ4agZo66oy4WlWfDtA,Masala Theory,"['foodtrucks', 'indpak']",2,0,5,4.0,350 E Plumeria Dr,San Jose,CA
32,AXr4FZJHg5d964RWnWNPnA,Chaats & Currys Pizza  Express,"['pizza', 'halal', 'indpak']",3,0,43,4.5,307 N Fair Oaks Ave,Sunnyvale,CA
33,LOHEcONWIfmT6OKX3x-oKw,Avachi Biryani House,['indpak'],1,2,85,3.5,10251 S De Anza Blvd,Cupertino,CA
34,lvYq2gLqYGQIEoWQ9E5H3w,Darbar Indian Cuisine,['indpak'],1,2,848,4.0,129 Lytton Ave,Palo Alto,CA
35,HrbKLiVdMpyeAZBA_b1DrQ,Biryani 'n' Tadka,['indpak'],1,2,152,3.5,61 Serra Way,Milpitas,CA
36,4zU4S0ytHfl4vcmMbW2rhQ,Mortar & Pestle,"['cocktailbars', 'indpak']",2,2,176,4.0,3250 Zanker Rd,San Jose,CA
37,dACXo19AxFrTNiG1eWoF9w,Ananda Bhavan,"['indpak', 'vegetarian']",2,2,991,3.5,920E Arques Ave,Sunnyvale,CA
38,WxBQVwYlZDgYtdf5gIpZJQ,Chaat House,['indpak'],1,1,134,3.5,21267 Stevens Creek Blvd,Cupertino,CA
39,V0_k473JEej906mxgmo3Ug,Madhuram,"['indpak', 'halal']",2,2,103,4.0,36472 Fremont Blvd,Fremont,CA
40,HJbHMaeOXLFQSaUjCXjLOg,Shah Restaurant,"['indpak', 'pakistani']",2,1,756,3.5,962 W El Camino Real,Sunnyvale,CA
41,Ddzll9PS4mtpNu880obSnQ,Raj Palace,['indpak'],1,1,102,3.0,2860 Quimby Rd,San Jose,CA
42,SNXfkx3EAyIZPEUUYAS15g,Tirupathi Bhimas,"['vegetarian', 'indpak']",2,2,487,3.0,1208 S Abel St,Milpitas,CA
43,_0A9arAw1IZYCxldZf9CMA,Chaat House,"['indpak', 'vegetarian']",2,1,185,3.5,889 E El Camino Real,Sunnyvale,CA
44,mUq5F9HkDShPmzyB-g4GAg,Radhe Chaat,"['indpak', 'vegetarian', 'hotdogs']",3,2,108,3.5,934 East El Camino Real,Sunnyvale,CA
45,xH3QpLuDWfUa9OiuJJsq9A,Inchin's Bamboo Garden,"['asianfusion', 'chinese', 'indpak']",3,2,639,2.5,55 River Oaks Pl,San Jose,CA
46,e1CGMCEqSHeti51WSxYOlQ,Dosateria,['indpak'],1,2,93,3.5,20955 Stevens Creek Blvd,Cupertino,CA
47,FGFmbv5LHaOjqJF8W9qpyQ,Bongo's,"['indpak', 'bangladeshi']",2,2,208,4.0,39407 Fremont Blvd,Fremont,CA
48,lLF85IwyJRNlVzdt2nKADg,Pav Bhaji Hut,"['foodtrucks', 'indpak', 'vegetarian']",3,1,574,4.0,1201 Lawrence Station Rd,Sunnyvale,CA
49,Qmu7-IR9dq-nQaQXOPNBmQ,Biryani Stop Indian Cuisine,"['indpak', 'halal', 'buffets']",3,0,63,3.0,2565 N 1st St,San Jose,CA
0,3hOG1TQKCuSpynqXJyrMvQ,Golkonda Indian Cuisine,['indpak'],1,2,123,3.5,5350 Great America Pkwy,Santa Clara,CA
1,gF7wn20_Zppm2MtOIYqEsg,My Indian Pizza,"['pizza', 'indpak', 'italian']",3,2,203,4.5,939 W Elcamino Real,Sunnyvale,CA
2,bWmk1Bx-Ad7NxGbKryeYjQ,Anjappar Chettinad Indian Restaurant,['indpak'],1,2,932,2.5,458 Barber Ln,Milpitas,CA
3,nI28-1V2ynropjYF_e_kSw,Himalayan Kitchen,"['himalayan', 'indpak']",2,2,1167,3.5,820 E El Camino Real,Mountain View,CA
4,gviHU6-Sa2qSjzmyj04-NQ,Mangoes Indian Cuisine,"['halal', 'indpak']",2,2,168,3.5,2725 El Camino Real,Santa Clara,CA
5,wrC3lWAiBKoHAHMdK9iRbQ,Kosta Curries,"['catering', 'indpak']",2,0,2,5.0,10 N Main St,Milpitas,CA
6,-SypeXuCTmLkoaOlTPdxsg,Saravanaa Bhavan,"['indpak', 'vegetarian']",2,2,1108,3.0,1305 S Mary Ave,Sunnyvale,CA
7,Pyc8bt2AZsUuY2-8LQPLaQ,Bay Area Pizza,"['pizza', 'italian', 'indpak']",3,2,175,4.5,2898 Homestead Rd,Santa Clara,CA
8,tcQpN3rG3ktGmO2NH-OexA,Namaste Nepal Food Truck,"['foodtrucks', 'indpak', 'himalayan']",3,1,239,4.5,1288 W El Camino Real,Mountain View,CA
9,hmCJQVxWsafpXHkTk9wUtA,Mr Biryani,['indpak'],1,0,57,3.5,1469 Landess Ave,Milpitas,CA
10,QChz0-DQhe7HqothqSW3jQ,Tasty Subs & Pizza,"['pizza', 'indpak', 'italian']",3,2,856,3.5,528 Lawrence Expy,Sunnyvale,CA
11,k3Y9MYFL8tfkDfo_qQKT-g,Pakwan Restaurant,"['indpak', 'pakistani']",2,2,892,3.5,41068 Fremont Blvd,Fremont,CA
12,p5OWwr5iJl1no0B7Fr3Rww,Biryani & Kababs,['indpak'],1,1,314,3.5,897 E El Camino Real,Sunnyvale,CA
13,2fP4o9uRvQcQ1V9l4bRfHg,Kings Of Punjab,['indpak'],1,1,265,3.5,1635 Hollenbeck Ave,Sunnyvale,CA
14,w_zUUGPZWluduIICkDKdSQ,Biryaniz - Milpitas,"['indpak', 'halal']",2,2,564,3.0,18 S Abbott Ave,Milpitas,CA
15,DdNT5YjAZDfIQFX4QF78PQ,Rajwadi Thali Chaat & Sweets - Fremont,"['indpak', 'vegetarian', 'vegan']",3,0,37,4.0,3352 Mowry Ave,Fremont,CA
16,9bdBvudEiFdwFeSFr4JvTQ,Swaraj India,"['indpak', 'foodtrucks']",2,2,190,4.0,,Milpitas,CA
17,m0wS-hBbd02ZVxOttxRjHA,Shan,"['indpak', 'pakistani', 'halal']",3,1,284,3.0,3739 El Camino Real,Santa Clara,CA
18,xFvjYBSRSlYiIl4-kKKP2A,Vege Dhaba,"['foodtrucks', 'indpak']",2,0,12,4.5,,Hayward,CA
19,O1WZN0gDZuIV1JOuhkB3zg,Mumbai Chowk,"['indpak', 'coffee']",2,2,797,3.5,35144 Newark Blvd,Newark,CA
20,I_UEynqoxtePIprUjk0Ggg,B&B Bhojanam and Biryani Indian Restaurant,['indpak'],1,0,26,3.5,131 Ranch Dr,Milpitas,CA
21,srBchC4ngf1sRefmSGseJA,Walia Ethiopian Cuisine,"['ethiopian', 'gluten_free', 'vegetarian']",3,2,1493,4.5,2208 Business Cir,San Jose,CA
22,SwoyfnpMUFPEybAhpiRTvg,Royal Chaat,"['foodtrucks', 'indpak']",2,0,23,5.0,750 Bernardo Ave,Sunnyvale,CA
23,L0k3b3fTzaFaUwR9f4oKwQ,Hyderabad Dum Biryani,"['indpak', 'halal', 'seafood']",3,0,45,4.5,42318 Fremont Blvd,Fremont,CA
24,lAYTvrQ7P3n_k5c8m_MQNQ,Swathi Tiffins,['indpak'],1,1,250,3.0,1202 Apollo Way,Sunnyvale,CA
25,DwF1fPz24weB7wPpZHe2zA,Shalimar Restaurant,"['indpak', 'pakistani']",2,2,1522,3.5,3325 Walnut Ave,Fremont,CA
